cliente_id;produto_id;quantidade;valor_total;data
1;1089;34;0,3399;02/05/2023 00:00:00
1;1092;5;0,0500;02/05/2023 00:00:00
1;1093;6;0,0601;02/05/2023 00:00:00
1;1094;7;0,0701;02/05/2023 00:00:00
1;1095;2;0,0200;02/05/2023 00:00:00
1;1096;5;0,0500;02/05/2023 00:00:00
1;1097;1;0,0100;02/05/2023 00:00:00
1;1098;14;0,1400;02/05/2023 00:00:00
1;1101;3;0,0300;02/05/2023 00:00:00
1;1102;1;0,0100;02/05/2023 00:00:00
1;1103;2;0,0200;02/05/2023 00:00:00
1;1104;8;0,0800;02/05/2023 00:00:00
1;1105;4;0,0400;02/05/2023 00:00:00
1;1115;4;0,0400;02/05/2023 00:00:00
1;1116;2;0,0200;02/05/2023 00:00:00
1;1118;29;0,2900;02/05/2023 00:00:00
1;1120;25;0,2500;02/05/2023 00:00:00
1;1121;12;0,1200;02/05/2023 00:00:00
1;1122;1;0,0100;02/05/2023 00:00:00
1;1125;12;0,1200;02/05/2023 00:00:00
1;1126;1167;11,6701;02/05/2023 00:00:00
1;1133;5;0,0500;02/05/2023 00:00:00
1;1138;3;0,0300;02/05/2023 00:00:00
1;1140;653;6,5300;02/05/2023 00:00:00
1;1142;7;0,0700;02/05/2023 00:00:00
1;1143;3;0,0300;02/05/2023 00:00:00
1;1144;4;0,0400;02/05/2023 00:00:00
1;1145;2;0,0200;02/05/2023 00:00:00
1;1146;150;1,4997;02/05/2023 00:00:00
1;1149;2;0,0200;02/05/2023 00:00:00
1;1152;5;0,0500;02/05/2023 00:00:00
1;1153;6;0,0600;02/05/2023 00:00:00
1;1155;4;0,0400;02/05/2023 00:00:00
1;1159;68;0,6800;02/05/2023 00:00:00
1;1160;9;0,0900;02/05/2023 00:00:00
1;1164;53;0,5300;02/05/2023 00:00:00
1;1165;13;0,1300;02/05/2023 00:00:00
1;1166;9;0,0900;02/05/2023 00:00:00
1;1176;2;0,0200;02/05/2023 00:00:00
1;1181;2;0,0200;02/05/2023 00:00:00
1;1182;1;0,0100;02/05/2023 00:00:00
1;1185;2;0,0200;02/05/2023 00:00:00
1;1186;1;0,0100;02/05/2023 00:00:00
1;1189;1;0,0100;02/05/2023 00:00:00
1;1192;3;0,0300;02/05/2023 00:00:00
1;1196;3;0,0300;02/05/2023 00:00:00
1;1199;2;0,0200;02/05/2023 00:00:00
1;1200;4;0,0400;02/05/2023 00:00:00
1;1201;3;0,0300;02/05/2023 00:00:00
1;1202;3;0,0300;02/05/2023 00:00:00
1;1212;4;0,0400;02/05/2023 00:00:00
1;1221;3;0,0300;02/05/2023 00:00:00
1;1222;3;0,0300;02/05/2023 00:00:00
1;1223;4;0,0400;02/05/2023 00:00:00
1;1224;6;0,0600;02/05/2023 00:00:00
1;1228;1;0,0100;02/05/2023 00:00:00
1;1229;1;0,0100;02/05/2023 00:00:00
1;1233;9;0,0900;02/05/2023 00:00:00
1;1234;6;0,0600;02/05/2023 00:00:00
1;1235;7;0,0700;02/05/2023 00:00:00
1;1236;3;0,0300;02/05/2023 00:00:00
1;1237;2;0,0200;02/05/2023 00:00:00
1;1238;3;0,0300;02/05/2023 00:00:00
1;1239;2;0,0200;02/05/2023 00:00:00
1;1240;1;0,0100;02/05/2023 00:00:00
1;1241;1;0,0100;02/05/2023 00:00:00
1;1242;1;0,0100;02/05/2023 00:00:00
1;1243;2;0,0200;02/05/2023 00:00:00
1;1244;7;0,0700;02/05/2023 00:00:00
1;1245;15;0,1500;02/05/2023 00:00:00
1;1250;2;0,0200;02/05/2023 00:00:00
1;1252;96;0,9600;02/05/2023 00:00:00
1;1253;19;0,1900;02/05/2023 00:00:00
1;1254;1;0,0100;02/05/2023 00:00:00
1;1255;4;0,0400;02/05/2023 00:00:00
1;1256;1;0,0100;02/05/2023 00:00:00
1;1257;8;0,0800;02/05/2023 00:00:00
1;1258;2;0,0200;02/05/2023 00:00:00
1;1259;2;0,0200;02/05/2023 00:00:00
1;1260;4;0,0400;02/05/2023 00:00:00
1;1262;3;0,0300;02/05/2023 00:00:00
1;1263;90;0,9001;02/05/2023 00:00:00
1;1264;9;0,0900;02/05/2023 00:00:00
1;1265;28;0,2800;02/05/2023 00:00:00
1;1266;56;0,5600;02/05/2023 00:00:00
1;1275;6;0,0600;02/05/2023 00:00:00
1;1276;4;0,0400;02/05/2023 00:00:00
1;1277;5;0,0500;02/05/2023 00:00:00
1;1278;2;0,0200;02/05/2023 00:00:00
1;1279;4;0,0400;02/05/2023 00:00:00
1;1280;2;0,0200;02/05/2023 00:00:00
1;1281;2;0,0200;02/05/2023 00:00:00
1;1282;3;0,0300;02/05/2023 00:00:00
1;1283;2;0,0200;02/05/2023 00:00:00
1;1284;2;0,0200;02/05/2023 00:00:00
1;1285;2;0,0200;02/05/2023 00:00:00
1;1286;1;0,0100;02/05/2023 00:00:00
1;1287;1;0,0100;02/05/2023 00:00:00
1;1288;2;0,0200;02/05/2023 00:00:00
1;1289;2;0,0200;02/05/2023 00:00:00
1;1290;3;0,0300;02/05/2023 00:00:00
1;1291;2;0,0200;02/05/2023 00:00:00
1;1292;2;0,0200;02/05/2023 00:00:00
1;1293;2;0,0200;02/05/2023 00:00:00
1;1294;2;0,0200;02/05/2023 00:00:00
1;1295;3;0,0300;02/05/2023 00:00:00
1;1296;2;0,0200;02/05/2023 00:00:00
1;1297;4;0,0400;02/05/2023 00:00:00
1;1298;2;0,0200;02/05/2023 00:00:00
1;1299;1;0,0100;02/05/2023 00:00:00
1;1300;1;0,0100;02/05/2023 00:00:00
1;1301;1;0,0100;02/05/2023 00:00:00
1;1302;1;0,0100;02/05/2023 00:00:00
1;1304;2;0,0200;02/05/2023 00:00:00
1;1305;2;0,0200;02/05/2023 00:00:00
1;1306;2;0,0200;02/05/2023 00:00:00
1;1307;3;0,0300;02/05/2023 00:00:00
1;1308;2;0,0200;02/05/2023 00:00:00
1;1309;2;0,0200;02/05/2023 00:00:00
1;1310;2;0,0200;02/05/2023 00:00:00
1;1311;2;0,0200;02/05/2023 00:00:00
1;1312;2;0,0201;02/05/2023 00:00:00
1;1313;1;0,0100;02/05/2023 00:00:00
1;1314;2;0,0200;02/05/2023 00:00:00
1;1315;2;0,0200;02/05/2023 00:00:00
1;1316;2;0,0200;02/05/2023 00:00:00
1;1317;1;0,0100;02/05/2023 00:00:00
1;1318;3;0,0300;02/05/2023 00:00:00
1;1319;2;0,0200;02/05/2023 00:00:00
1;1320;2;0,0200;02/05/2023 00:00:00
1;1321;2;0,0200;02/05/2023 00:00:00
1;1322;4;0,0400;02/05/2023 00:00:00
1;1323;4;0,0400;02/05/2023 00:00:00
1;1324;1;0,0100;02/05/2023 00:00:00
1;1325;9;0,0900;02/05/2023 00:00:00
1;1326;19;0,1900;02/05/2023 00:00:00
1;1327;18;0,1800;02/05/2023 00:00:00
1;1329;1;0,0100;02/05/2023 00:00:00
1;1330;1;0,0100;02/05/2023 00:00:00
1;1331;1;0,0100;02/05/2023 00:00:00
1;1332;195;1,9500;02/05/2023 00:00:00
1;1335;10;0,1000;02/05/2023 00:00:00
1;1337;2;0,0200;02/05/2023 00:00:00
1;1338;4;0,0400;02/05/2023 00:00:00
1;1339;1;0,0100;02/05/2023 00:00:00
1;1340;1;0,0100;02/05/2023 00:00:00
1;1345;4;0,0400;02/05/2023 00:00:00
1;1346;2;0,0200;02/05/2023 00:00:00
1;1347;13;0,1299;02/05/2023 00:00:00
1;1348;1;0,0100;02/05/2023 00:00:00
1;1349;1;0,0100;02/05/2023 00:00:00
1;1350;8671;86,7097;02/05/2023 00:00:00
1;1351;7018;70,1801;02/05/2023 00:00:00
1;1352;8810;88,0997;02/05/2023 00:00:00
1;1353;8099;80,9897;02/05/2023 00:00:00
1;1354;1975;19,7500;02/05/2023 00:00:00
1;1355;1972;19,7200;02/05/2023 00:00:00
1;1356;1731;17,3100;02/05/2023 00:00:00
1;1357;1180;11,8000;02/05/2023 00:00:00
1;1358;1614;16,1402;02/05/2023 00:00:00
1;1359;2673;26,7300;02/05/2023 00:00:00
1;1360;12;0,1200;02/05/2023 00:00:00
1;1361;387;3,8700;02/05/2023 00:00:00
1;1362;143;1,4300;02/05/2023 00:00:00
1;1363;454;4,5400;02/05/2023 00:00:00
1;1364;500;5,0000;02/05/2023 00:00:00
1;1365;45;0,4500;02/05/2023 00:00:00
1;1366;3847;38,4700;02/05/2023 00:00:00
1;1367;342;3,4200;02/05/2023 00:00:00
1;1368;449;4,4900;02/05/2023 00:00:00
1;1369;468;4,6800;02/05/2023 00:00:00
1;1370;43;0,4299;02/05/2023 00:00:00
1;1371;23;0,2300;02/05/2023 00:00:00
1;1372;113;1,1300;02/05/2023 00:00:00
1;1379;3;0,0300;02/05/2023 00:00:00
1;1380;10;0,1000;02/05/2023 00:00:00
1;1381;9724;97,2401;02/05/2023 00:00:00
1;1382;1518;15,1800;02/05/2023 00:00:00
1;1383;1053;10,5300;02/05/2023 00:00:00
1;1384;864;8,6400;02/05/2023 00:00:00
1;1385;459;4,5900;02/05/2023 00:00:00
1;1386;100;1,0000;02/05/2023 00:00:00
1;1387;200;2,0000;02/05/2023 00:00:00
1;1388;168;1,6800;02/05/2023 00:00:00
1;1389;323;3,2300;02/05/2023 00:00:00
1;1390;135;1,3500;02/05/2023 00:00:00
1;1391;323;3,2300;02/05/2023 00:00:00
1;1392;131;1,3100;02/05/2023 00:00:00
1;1394;19;0,1900;02/05/2023 00:00:00
1;1395;14;0,1400;02/05/2023 00:00:00
1;1399;26;0,2600;02/05/2023 00:00:00
1;1400;32;0,3200;02/05/2023 00:00:00
1;1401;19;0,1900;02/05/2023 00:00:00
1;1402;23;0,2300;02/05/2023 00:00:00
1;1403;52;0,5200;02/05/2023 00:00:00
1;1404;101;1,0100;02/05/2023 00:00:00
1;1405;3;0,0300;02/05/2023 00:00:00
1;1410;2;0,0200;02/05/2023 00:00:00
1;1411;12;0,1200;02/05/2023 00:00:00
1;1413;44;0,4400;02/05/2023 00:00:00
1;1414;275;2,7500;02/05/2023 00:00:00
1;1415;540;5,4000;02/05/2023 00:00:00
1;1416;53;0,5300;02/05/2023 00:00:00
1;1417;2;0,0200;02/05/2023 00:00:00
1;1418;4;0,0400;02/05/2023 00:00:00
1;1419;1;0,0100;02/05/2023 00:00:00
1;1420;2;0,0200;02/05/2023 00:00:00
1;1421;180;1,8000;02/05/2023 00:00:00
1;1422;10;0,1000;02/05/2023 00:00:00
1;1425;17;0,1700;02/05/2023 00:00:00
1;1428;15;0,1500;02/05/2023 00:00:00
1;1430;1;0,0100;02/05/2023 00:00:00
1;1434;2;0,0200;02/05/2023 00:00:00
1;1435;6;0,0601;02/05/2023 00:00:00
1;1438;3;0,0300;02/05/2023 00:00:00
1;1439;2;0,0200;02/05/2023 00:00:00
1;1440;1;0,0100;02/05/2023 00:00:00
1;1441;2820;28,2000;02/05/2023 00:00:00
1;1442;2489;24,8900;02/05/2023 00:00:00
1;1443;6;0,0600;02/05/2023 00:00:00
1;1444;6;0,0600;02/05/2023 00:00:00
1;1445;12;0,1200;02/05/2023 00:00:00
1;1447;8;0,0800;02/05/2023 00:00:00
1;1451;5;0,0500;02/05/2023 00:00:00
1;1452;3;0,0300;02/05/2023 00:00:00
1;1453;2;0,0200;02/05/2023 00:00:00
1;1454;1;0,0100;02/05/2023 00:00:00
1;1456;6;0,0600;02/05/2023 00:00:00
1;1459;5;0,0500;02/05/2023 00:00:00
1;1463;16;0,1600;02/05/2023 00:00:00
1;1464;12;0,1200;02/05/2023 00:00:00
1;1465;16;0,1602;02/05/2023 00:00:00
1;1468;14;0,1400;02/05/2023 00:00:00
1;1471;9;0,0900;02/05/2023 00:00:00
1;1472;6;0,0600;02/05/2023 00:00:00
1;1473;2;0,0200;02/05/2023 00:00:00
1;1475;126;1,2600;02/05/2023 00:00:00
1;1477;732;7,3202;02/05/2023 00:00:00
1;1479;70;0,7000;02/05/2023 00:00:00
1;1480;95;0,9500;02/05/2023 00:00:00
1;1482;18;0,1800;02/05/2023 00:00:00
1;1483;49;0,4900;02/05/2023 00:00:00
1;1484;26;0,2600;02/05/2023 00:00:00
1;1485;68;0,6800;02/05/2023 00:00:00
1;1486;130;1,3000;02/05/2023 00:00:00
1;1487;619;6,1900;02/05/2023 00:00:00
1;1488;83;0,8300;02/05/2023 00:00:00
1;1489;6;0,0600;02/05/2023 00:00:00
1;1490;15;0,1501;02/05/2023 00:00:00
1;1491;4;0,0400;02/05/2023 00:00:00
1;1492;2;0,0200;02/05/2023 00:00:00
1;1493;1;0,0100;02/05/2023 00:00:00
1;1495;5;0,0500;02/05/2023 00:00:00
1;1496;5;0,0500;02/05/2023 00:00:00
1;1497;3;0,0300;02/05/2023 00:00:00
1;1498;2;0,0200;02/05/2023 00:00:00
1;1499;2;0,0200;02/05/2023 00:00:00
1;1501;1;0,0100;02/05/2023 00:00:00
1;1502;2;0,0200;02/05/2023 00:00:00
1;1503;1;0,0100;02/05/2023 00:00:00
1;1504;1;0,0100;02/05/2023 00:00:00
1;1505;1;0,0100;02/05/2023 00:00:00
1;1506;1;0,0100;02/05/2023 00:00:00
1;1507;1;0,0100;02/05/2023 00:00:00
1;1508;1;0,0100;02/05/2023 00:00:00
1;1509;1;0,0100;02/05/2023 00:00:00
1;1510;2;0,0200;02/05/2023 00:00:00
1;1511;4;0,0400;02/05/2023 00:00:00
1;1512;2;0,0200;02/05/2023 00:00:00
1;1513;2;0,0200;02/05/2023 00:00:00
1;1514;2;0,0200;02/05/2023 00:00:00
1;1515;1;0,0100;02/05/2023 00:00:00
1;1516;1;0,0100;02/05/2023 00:00:00
1;1517;2;0,0200;02/05/2023 00:00:00
1;1518;1;0,0100;02/05/2023 00:00:00
1;1519;2;0,0200;02/05/2023 00:00:00
1;1521;1;0,0100;02/05/2023 00:00:00
1;1522;4;0,0400;02/05/2023 00:00:00
1;1523;1;0,0100;02/05/2023 00:00:00
1;1524;1;0,0100;02/05/2023 00:00:00
1;1525;3;0,0301;02/05/2023 00:00:00
1;1526;2;0,0200;02/05/2023 00:00:00
1;1528;1;0,0100;02/05/2023 00:00:00
1;1529;1;0,0100;02/05/2023 00:00:00
1;1531;8;0,0801;02/05/2023 00:00:00
1;1532;5;0,0500;02/05/2023 00:00:00
1;1533;1;0,0100;02/05/2023 00:00:00
1;1534;1;0,0100;02/05/2023 00:00:00
1;1535;1;0,0100;02/05/2023 00:00:00
1;1536;2;0,0200;02/05/2023 00:00:00
1;1537;2;0,0200;02/05/2023 00:00:00
1;1538;1;0,0100;02/05/2023 00:00:00
1;1539;2;0,0200;02/05/2023 00:00:00
1;1540;1;0,0100;02/05/2023 00:00:00
1;1541;2;0,0200;02/05/2023 00:00:00
1;1543;2;0,0200;02/05/2023 00:00:00
1;1545;2;0,0200;02/05/2023 00:00:00
1;1546;2;0,0200;02/05/2023 00:00:00
1;1547;2;0,0200;02/05/2023 00:00:00
1;1548;2;0,0200;02/05/2023 00:00:00
1;1549;1;0,0100;02/05/2023 00:00:00
1;1550;1;0,0100;02/05/2023 00:00:00
1;1551;5;0,0500;02/05/2023 00:00:00
1;1552;1;0,0100;02/05/2023 00:00:00
1;1553;1;0,0100;02/05/2023 00:00:00
1;1556;2;0,0200;02/05/2023 00:00:00
1;1558;1;0,0100;02/05/2023 00:00:00
1;1559;1;0,0100;02/05/2023 00:00:00
1;1560;1;0,0100;02/05/2023 00:00:00
1;1561;1;0,0100;02/05/2023 00:00:00
1;1562;2;0,0200;02/05/2023 00:00:00
1;1563;1;0,0100;02/05/2023 00:00:00
1;1564;1;0,0100;02/05/2023 00:00:00
1;1565;1;0,0100;02/05/2023 00:00:00
1;1566;1;0,0100;02/05/2023 00:00:00
1;1567;2;0,0200;02/05/2023 00:00:00
1;1569;1;0,0100;02/05/2023 00:00:00
1;1570;1;0,0100;02/05/2023 00:00:00
1;1571;1;0,0100;02/05/2023 00:00:00
1;1572;5;0,0500;02/05/2023 00:00:00
1;1573;3;0,0300;02/05/2023 00:00:00
1;1577;2;0,0200;02/05/2023 00:00:00
1;1578;1;0,0100;02/05/2023 00:00:00
1;1579;1;0,0100;02/05/2023 00:00:00
1;1580;1;0,0100;02/05/2023 00:00:00
1;1581;1;0,0100;02/05/2023 00:00:00
1;1583;1;0,0100;02/05/2023 00:00:00
1;1584;3;0,0300;02/05/2023 00:00:00
1;1585;4;0,0400;02/05/2023 00:00:00
1;1586;9;0,0900;02/05/2023 00:00:00
1;1588;9;0,0900;02/05/2023 00:00:00
1;1589;4;0,0400;02/05/2023 00:00:00
1;1591;1;0,0100;02/05/2023 00:00:00
1;1594;1;0,0100;02/05/2023 00:00:00
1;1595;3;0,0300;02/05/2023 00:00:00
1;1596;1;0,0100;02/05/2023 00:00:00
1;1597;2;0,0200;02/05/2023 00:00:00
1;1598;1;0,0100;02/05/2023 00:00:00
1;1600;1;0,0100;02/05/2023 00:00:00
1;1605;1;0,0100;02/05/2023 00:00:00
1;1606;1;0,0100;02/05/2023 00:00:00
1;1607;1;0,0100;02/05/2023 00:00:00
1;1608;2;0,0200;02/05/2023 00:00:00
1;1609;1;0,0100;02/05/2023 00:00:00
1;1610;2;0,0200;02/05/2023 00:00:00
1;1611;3;0,0300;02/05/2023 00:00:00
1;1612;1;0,0100;02/05/2023 00:00:00
1;1613;1;0,0100;02/05/2023 00:00:00
1;1614;2;0,0200;02/05/2023 00:00:00
1;1615;1;0,0100;02/05/2023 00:00:00
1;1617;2;0,0200;02/05/2023 00:00:00
1;1618;2;0,0200;02/05/2023 00:00:00
1;1620;1;0,0100;02/05/2023 00:00:00
1;1621;2;0,0200;02/05/2023 00:00:00
1;1622;1;0,0100;02/05/2023 00:00:00
1;1624;1;0,0100;02/05/2023 00:00:00
1;1625;1;0,0100;02/05/2023 00:00:00
1;1626;3;0,0300;02/05/2023 00:00:00
1;1627;5;0,0500;02/05/2023 00:00:00
1;1628;4;0,0400;02/05/2023 00:00:00
1;1629;3;0,0300;02/05/2023 00:00:00
1;1630;1;0,0100;02/05/2023 00:00:00
1;1631;1;0,0100;02/05/2023 00:00:00
1;1632;1;0,0100;02/05/2023 00:00:00
1;1633;2;0,0200;02/05/2023 00:00:00
1;1634;9;0,0900;02/05/2023 00:00:00
1;1635;6;0,0600;02/05/2023 00:00:00
1;1636;4;0,0400;02/05/2023 00:00:00
1;1637;6;0,0600;02/05/2023 00:00:00
1;1638;11;0,1100;02/05/2023 00:00:00
1;1639;2;0,0200;02/05/2023 00:00:00
1;1640;3;0,0300;02/05/2023 00:00:00
1;1641;1;0,0100;02/05/2023 00:00:00
1;1643;1;0,0100;02/05/2023 00:00:00
1;1644;2;0,0200;02/05/2023 00:00:00
1;1645;1;0,0100;02/05/2023 00:00:00
1;1646;1;0,0100;02/05/2023 00:00:00
1;1651;1;0,0100;02/05/2023 00:00:00
1;1652;2;0,0200;02/05/2023 00:00:00
1;1653;1;0,0100;02/05/2023 00:00:00
1;1654;1;0,0100;02/05/2023 00:00:00
1;1655;1;0,0100;02/05/2023 00:00:00
1;1656;2;0,0200;02/05/2023 00:00:00
1;1657;1;0,0100;02/05/2023 00:00:00
1;1658;1;0,0100;02/05/2023 00:00:00
1;1659;1;0,0100;02/05/2023 00:00:00
1;1660;1;0,0100;02/05/2023 00:00:00
1;1661;1;0,0100;02/05/2023 00:00:00
1;1662;1;0,0100;02/05/2023 00:00:00
1;1663;1;0,0100;02/05/2023 00:00:00
1;1664;3;0,0300;02/05/2023 00:00:00
1;1665;2;0,0200;02/05/2023 00:00:00
1;1666;1;0,0100;02/05/2023 00:00:00
1;1667;3;0,0300;02/05/2023 00:00:00
1;1668;4;0,0400;02/05/2023 00:00:00
1;1669;2;0,0200;02/05/2023 00:00:00
1;1670;4;0,0400;02/05/2023 00:00:00
1;1671;1;0,0100;02/05/2023 00:00:00
1;1672;1;0,0100;02/05/2023 00:00:00
1;1674;3;0,0300;02/05/2023 00:00:00
1;1675;3;0,0300;02/05/2023 00:00:00
1;1676;3;0,0300;02/05/2023 00:00:00
1;1678;3;0,0300;02/05/2023 00:00:00
1;1679;1;0,0100;02/05/2023 00:00:00
1;1680;1;0,0100;02/05/2023 00:00:00
1;1681;3;0,0300;02/05/2023 00:00:00
1;1682;2;0,0200;02/05/2023 00:00:00
1;1683;2;0,0200;02/05/2023 00:00:00
1;1684;1;0,0100;02/05/2023 00:00:00
1;1686;2;0,0200;02/05/2023 00:00:00
1;1687;3;0,0300;02/05/2023 00:00:00
1;1688;2;0,0200;02/05/2023 00:00:00
1;1689;3;0,0300;02/05/2023 00:00:00
1;1690;2;0,0200;02/05/2023 00:00:00
1;1692;1;0,0100;02/05/2023 00:00:00
1;1695;1;0,0100;02/05/2023 00:00:00
1;1696;1;0,0100;02/05/2023 00:00:00
1;1698;1;0,0100;02/05/2023 00:00:00
1;1699;2;0,0200;02/05/2023 00:00:00
1;1700;1;0,0100;02/05/2023 00:00:00
1;1701;1;0,0100;02/05/2023 00:00:00
1;1702;3;0,0300;02/05/2023 00:00:00
1;1703;2;0,0200;02/05/2023 00:00:00
1;1704;1;0,0100;02/05/2023 00:00:00
1;1705;1;0,0100;02/05/2023 00:00:00
1;1706;3;0,0300;02/05/2023 00:00:00
1;1707;3;0,0300;02/05/2023 00:00:00
1;1708;1;0,0100;02/05/2023 00:00:00
1;1709;2;0,0200;02/05/2023 00:00:00
1;1710;4;0,0400;02/05/2023 00:00:00
1;1711;3;0,0300;02/05/2023 00:00:00
1;1712;1;0,0100;02/05/2023 00:00:00
1;1718;1;0,0100;02/05/2023 00:00:00
1;1720;1;0,0100;02/05/2023 00:00:00
1;1731;60;0,6000;02/05/2023 00:00:00
1;1732;1;0,0100;02/05/2023 00:00:00
1;1733;2;0,0200;02/05/2023 00:00:00
1;1734;7;0,0700;02/05/2023 00:00:00
1;1735;604;6,0400;02/05/2023 00:00:00
1;1736;1410;14,1000;02/05/2023 00:00:00
1;1739;16;0,1600;02/05/2023 00:00:00
1;1740;12;0,1200;02/05/2023 00:00:00
1;1742;1;0,0100;02/05/2023 00:00:00
1;1744;12;0,1200;02/05/2023 00:00:00
1;1745;17;0,1700;02/05/2023 00:00:00
1;1747;7;0,0700;02/05/2023 00:00:00
1;1748;1;0,0100;02/05/2023 00:00:00
1;1749;131;1,3100;02/05/2023 00:00:00
1;1753;1;0,0100;02/05/2023 00:00:00
1;1754;5;0,0500;02/05/2023 00:00:00
1;1755;2;0,0200;02/05/2023 00:00:00
1;1758;4;0,0400;02/05/2023 00:00:00
1;1759;8;0,0800;02/05/2023 00:00:00
1;1760;400;4,0000;02/05/2023 00:00:00
1;1761;1;0,0100;02/05/2023 00:00:00
1;1762;1;0,0100;02/05/2023 00:00:00
1;1763;1;0,0100;02/05/2023 00:00:00
1;1764;1;0,0100;02/05/2023 00:00:00
1;1766;1;0,0100;02/05/2023 00:00:00
1;1767;1;0,0100;02/05/2023 00:00:00
1;1768;1;0,0100;02/05/2023 00:00:00
1;1769;1;0,0100;02/05/2023 00:00:00
1;1770;2;0,0200;02/05/2023 00:00:00
1;1771;1;0,0100;02/05/2023 00:00:00
1;1772;1;0,0100;02/05/2023 00:00:00
1;1774;4;0,0400;02/05/2023 00:00:00
1;1775;1;0,0100;02/05/2023 00:00:00
1;1776;3;0,0300;02/05/2023 00:00:00
1;1777;3;0,0300;02/05/2023 00:00:00
1;1779;3;0,0300;02/05/2023 00:00:00
1;1780;3;0,0300;02/05/2023 00:00:00
1;1781;1;0,0100;02/05/2023 00:00:00
1;1783;2;0,0200;02/05/2023 00:00:00
1;1784;1;0,0100;02/05/2023 00:00:00
1;1785;1;0,0100;02/05/2023 00:00:00
1;1786;2;0,0200;02/05/2023 00:00:00
1;1788;1;0,0100;02/05/2023 00:00:00
1;1789;35;0,3500;02/05/2023 00:00:00
1;1790;9798;97,9800;02/05/2023 00:00:00
1;1791;2;0,0200;02/05/2023 00:00:00
1;1792;2;0,0200;02/05/2023 00:00:00
1;1793;1;0,0100;02/05/2023 00:00:00
1;1794;1;0,0100;02/05/2023 00:00:00
1;1795;1;0,0100;02/05/2023 00:00:00
1;1796;2;0,0200;02/05/2023 00:00:00
1;1797;2;0,0200;02/05/2023 00:00:00
1;1798;2;0,0200;02/05/2023 00:00:00
1;1799;1;0,0100;02/05/2023 00:00:00
1;1800;2;0,0200;02/05/2023 00:00:00
1;1801;1;0,0100;02/05/2023 00:00:00
1;1802;1;0,0100;02/05/2023 00:00:00
1;1803;1;0,0100;02/05/2023 00:00:00
1;1804;1;0,0100;02/05/2023 00:00:00
1;1805;1;0,0100;02/05/2023 00:00:00
1;1806;2;0,0200;02/05/2023 00:00:00
1;1807;1;0,0100;02/05/2023 00:00:00
1;1808;1;0,0100;02/05/2023 00:00:00
1;1810;1;0,0100;02/05/2023 00:00:00
1;1811;1;0,0100;02/05/2023 00:00:00
1;1812;1;0,0100;02/05/2023 00:00:00
1;1814;1;0,0100;02/05/2023 00:00:00
1;1815;1;0,0100;02/05/2023 00:00:00
1;1817;5;0,0500;02/05/2023 00:00:00
1;1818;2;0,0200;02/05/2023 00:00:00
1;1819;1;0,0100;02/05/2023 00:00:00
1;1820;2;0,0200;02/05/2023 00:00:00
1;1821;1;0,0100;02/05/2023 00:00:00
1;1822;4;0,0400;02/05/2023 00:00:00
1;1823;4;0,0400;02/05/2023 00:00:00
1;1824;1;0,0100;02/05/2023 00:00:00
1;1825;2;0,0200;02/05/2023 00:00:00
1;169;1;7,9000;02/05/2023 00:00:00
1;181;1;14,9000;02/05/2023 00:00:00
1;915;3;11,4000;02/05/2023 00:00:00
1;227;2;108,1100;02/05/2023 00:00:00
1;923;1;32,9000;02/05/2023 00:00:00
1000006;1735;20;20,0000;02/05/2023 00:00:00
1;112;1;35,9000;02/05/2023 00:00:00
1000007;944;1;229,9000;02/05/2023 00:00:00
1;194;5;564,5000;02/05/2023 00:00:00
1;1415;24;28,8000;02/05/2023 00:00:00
1;183;1;68,9000;02/05/2023 00:00:00
1000008;759;1;62,9000;02/05/2023 00:00:00
1000008;183;1;68,9000;02/05/2023 00:00:00
1000008;740;1;357,9000;02/05/2023 00:00:00
1000009;1365;1;21,9000;02/05/2023 00:00:00
1000009;872;1;8,9000;02/05/2023 00:00:00
1000009;220;4;63,6000;02/05/2023 00:00:00
1000009;1735;30;30,0000;02/05/2023 00:00:00
1000010;220;5;79,5000;02/05/2023 00:00:00
1000010;230;2;143,8000;02/05/2023 00:00:00
1000011;1164;1;15,9000;02/05/2023 00:00:00
1000011;1252;4;7,2000;02/05/2023 00:00:00
1000011;1362;4;12,0000;02/05/2023 00:00:00
1000011;1088;1;21,9000;02/05/2023 00:00:00
1000011;915;10;38,0000;02/05/2023 00:00:00
1000011;1346;1;149,9000;02/05/2023 00:00:00
1;1777;1;89,9000;02/05/2023 00:00:00
1000012;209;1;17,9000;02/05/2023 00:00:00
1000012;211;1;36,9000;02/05/2023 00:00:00
1;404;1;21,9000;02/05/2023 00:00:00
1;955;1;214,6000;02/05/2023 00:00:00
1000013;1484;1;7,6632;02/05/2023 00:00:00
1000013;693;1;184,2068;02/05/2023 00:00:00
1000014;1084;1;17,9000;02/05/2023 00:00:00
1000014;872;1;8,9000;02/05/2023 00:00:00
1000014;1485;1;5,9000;02/05/2023 00:00:00
1000014;1735;10;10,0000;02/05/2023 00:00:00
1000014;1414;2;2,0000;02/05/2023 00:00:00
1000014;1411;1;5,0000;02/05/2023 00:00:00
1000014;79;1;1,9000;02/05/2023 00:00:00
1197;1;1;0,0100;02/05/2023 00:00:00
1000014;1362;3;9,0000;02/05/2023 00:00:00
1000014;1126;3;2,4000;02/05/2023 00:00:00
1000014;592;3;1,5000;02/05/2023 00:00:00
1000014;1366;3;1,5000;02/05/2023 00:00:00
